Module,SOMAmer,SYMBOL,ENTREZID
magenta,X12351.25,STAT1,6772
magenta,X12374.8,PAFAH1B3,5050
magenta,X12395.86,DARS2,55157
magenta,X12424.107,THYN1,29087
magenta,X12448.246,NMT1,4836
magenta,X12449.16,PPIH,10465
magenta,X12466.7,HNRNPA1,3178
magenta,X12478.15,RPL30,6156
magenta,X12549.33,HPGDS,27306
magenta,X12563.2,TNFAIP8,25816
magenta,X12564.9,NIP7,51388
magenta,X12569.25,CCT5,22948
magenta,X12575.30,MTHFD1,4522
magenta,X12641.3,INPP5B,3633
magenta,X12643.4,ARRB1,408
magenta,X12656.1,KLC1,3831
magenta,X12675.14,DARS1,1615
magenta,X12678.66,SNRPA,6626
magenta,X12687.2,DECR1,1666
magenta,X12689.56,ARPC1B,10095
magenta,X12691.44,SHMT2,6472
magenta,X12699.28,CCT8,10694
magenta,X12701.1,EIF1B,10289
magenta,X12703.6,NEK7,140609
magenta,X12709.63,H1-10,8971
magenta,X12729.12,PSMG3,84262
magenta,X12747.89,RBM3,5935
magenta,X12851.5,POLM,27434
magenta,X12869.68,DDX6,1656
magenta,X12956.40,KIFBP,26128
magenta,X13544.9,ARHGAP45,23526
magenta,X13572.43,PSMD11,5717
magenta,X13597.20,RAB31,11031
magenta,X13602.6,SNU13,4809
magenta,X13634.209,PIR,8544
magenta,X13636.20,NAP1L1,4673
magenta,X13671.40,ELANE,1991
magenta,X13673.21,CCT7,10574
magenta,X13700.10,ANXA2,302
magenta,X13728.19,ERP29,10961
magenta,X13930.3,APOBEC3G,60489
magenta,X13988.67,NMRAL1,57407
magenta,X13990.1,PC,5091
magenta,X14083.25,SEPHS1,22929
magenta,X14090.23,DEF6,50619
magenta,X14107.1,MTHFS,10588
magenta,X14143.8,H2BC21,8349
magenta,X14144.3,H2AW,NA
magenta,X14146.92,H3C1,8350
magenta,X14287.6,RAB5C,5878
magenta,X14324.52,SMC3,9126
magenta,X15318.75,S100A10,6281
magenta,X15331.47,RBBP4,5928
magenta,X15591.28,GPX1,2876
magenta,X15610.72,LAP3,51056
magenta,X15693.9,PGR,5241
magenta,X16758.96,HDGF,3068
magenta,X16781.2,ENGASE,64772
magenta,X17176.13,PSIP1,11168
magenta,X17205.21,RAB5A,5868
magenta,X17337.1,YY1,7528
magenta,X17345.12,ZADH2,NA
magenta,X17347.80,AIDA,64853
magenta,X17364.8,SNRPB2,6629
magenta,X17411.55,UFD1,7353
magenta,X17460.51,MX1,4599
magenta,X17466.72,ACSF2,80221
magenta,X17512.2,NMI,9111
magenta,X17513.11,ANXA11,311
magenta,X17514.48,RAB21,23011
magenta,X17675.17,ACOT13,55856
magenta,X17694.32,PSME2,5721
magenta,X17744.31,RAB11A,8766
magenta,X17755.5,UGDH,7358
magenta,X17758.79,DCXR,51181
magenta,X17760.128,WDR5,11091
magenta,X17764.108,RHOC,389
magenta,X17787.1,ECHS1,1892
magenta,X17794.6,PMM2,5373
magenta,X17802.4,NANS,54187
magenta,X17813.21,BPHL,670
magenta,X17821.20,NMT2,9397
magenta,X17826.341,EEF1D,1936
magenta,X17837.5,CLIC2,1193
magenta,X17843.30,PPCS,79717
magenta,X18173.11,AKR7A3,22977
magenta,X18204.1,TCEA1,6917
magenta,X18224.11,CHMP1A,5119
magenta,X18300.39,PURB,5814
magenta,X18309.18,CS,1431
magenta,X18315.38,RTP4,64108
magenta,X18348.89,HNRNPD,3184
magenta,X18408.26,ARF4,378
magenta,X18422.41,MVD,4597
magenta,X18823.52,H2BU1,NA
magenta,X18884.22,DNAJB4,11080
magenta,X18897.31,HDAC2,3066
magenta,X18950.13,RAC2,5880
magenta,X19124.9,UBLCP1,134510
magenta,X19166.15,RPS19,6223
magenta,X19168.71,PSTPIP1,9051
magenta,X19183.164,RPL12,6136
magenta,X19188.21,NAP1L4,4676
magenta,X19189.2,USP14,9097
magenta,X19195.85,RPS5,6193
magenta,X19197.95,ACAT1,38
magenta,X19222.124,RAB5B,5869
magenta,X19236.24,SUB1,10923
magenta,X19249.18,KARS1,3735
magenta,X19257.11,CLTA,1211
magenta,X19259.176,EIF2S1,1965
magenta,X19263.147,EIF4E,1977
magenta,X19265.9,TCP1,6950
magenta,X19270.26,YARS1,8565
magenta,X19275.68,IDH3G,3421
magenta,X19276.124,SNRPG,6637
magenta,X19278.19,RAB1B,81876
magenta,X19295.32,PPP1CC,5501
magenta,X19297.4,G6PD,2539
magenta,X19333.4,HNRNPK,3190
magenta,X19364.163,PCNA,5111
magenta,X19446.1,GMPR2,51292
magenta,X19774.8,HBG2,3048
magenta,X20055.40,ALDH1A2,8854
magenta,X20076.7,MNDA,4332
magenta,X20086.5,RAB11B,9230
magenta,X20130.144,CSNK1G1,53944
magenta,X20137.49,HNRNPA1,3178
magenta,X20141.42,TCEA2,6919
magenta,X20167.6,RAB8B,51762
magenta,X20217.26,LMNB2,84823
magenta,X20221.26,PDE4C,5143
magenta,X20374.41,COQ9,57017
magenta,X20402.11,TRAPPC2,6399
magenta,X20441.35,POLR2E,5434
magenta,X20453.9,NSMCE1,197370
magenta,X20921.1,GIPC2,54810
magenta,X20937.43,EMG1,10436
magenta,X20943.14,NAA50,80218
magenta,X20947.50,DR1,1810
magenta,X20958.13,RAB23,51715
magenta,X20999.12,RPL5,6125
magenta,X21008.113,MAGOH,4116
magenta,X21109.1,CFAP36,112942
magenta,X21178.8,CIAO1,9391
magenta,X21237.24,PADI4,23569
magenta,X21310.37,MRTO4,51154
magenta,X21365.5,CYTH3,9265
magenta,X21367.63,NRBF2,29982
magenta,X21369.15,RTCA,8634
magenta,X21371.12,RIOX2,84864
magenta,X21375.34,RAB3IL1,5866
magenta,X21378.7,PNPT1,87178
magenta,X21382.70,ELAC1,55520
magenta,X21383.37,NARS1,4677
magenta,X21387.64,MEP1A,4224
magenta,X21393.62,AHCY,191
magenta,X21439.37,HCLS1,3059
magenta,X21533.51,LSP1,4046
magenta,X21583.14,RPL26L1,51121
magenta,X21743.1,WDR48,57599
magenta,X21757.49,USP22,23326
magenta,X21760.22,UBA1,7317
magenta,X21763.46,USP4,7375
magenta,X21857.26,RACK1,10399
magenta,X21913.5,YY2,404281
magenta,X21926.24,UBE2D1|UBB,NA
magenta,X21929.53,UBE2D3|UBB,NA
magenta,X21933.7,UBA7,7318
magenta,X21963.48,DAB2,1601
magenta,X21989.12,MAP4K5,11183
magenta,X22015.2,TRIM21,6737
magenta,X22402.12,H2AC1,221613
magenta,X22403.13,H2BC12,85236
magenta,X22468.54,H2AC11,8969
magenta,X22824.53,ATP6V1C2,245973
magenta,X22954.10,CLIC2,1193
magenta,X22974.25,H2BC21,8349
magenta,X23243.120,RPS25,6230
magenta,X23266.62,MITD1,129531
magenta,X23272.8,DPCD,25911
magenta,X23312.16,RABL3,285282
magenta,X23329.52,RAB4B,53916
magenta,X23361.20,RBM4,5936
magenta,X23526.25,KTI12,112970
magenta,X23547.21,TCEA3,6920
magenta,X23659.2,BZW2,28969
magenta,X23666.35,ATIC,471
magenta,X23686.44,CWF19L1,55280
magenta,X23699.61,DLST,1743
magenta,X23915.18,RAB7A,7879
magenta,X24414.3,PYGB,5834
magenta,X24425.8,MARS1,4141
magenta,X24459.15,COPB2,9276
magenta,X24678.10,AVEN,57099
magenta,X24684.7,GIMAP4,55303
magenta,X24697.48,HNRNPA0,10949
magenta,X24721.17,GOLPH3,64083
magenta,X24934.96,OGFR,11054
magenta,X25036.10,RANGAP1,5905
magenta,X25042.3,ME2,4200
magenta,X25048.30,PACSIN2,11252
magenta,X25050.82,TPP2,7174
magenta,X25061.8,ELMO2,63916
magenta,X25126.19,HECW2,57520
magenta,X25216.8,S100A8,6279
magenta,X25256.153,EEF1A1,1915
magenta,X25256.23,EEF1A1,1915
magenta,X25264.102,INPP5D,3635
magenta,X25284.47,UBA6,55236
magenta,X2580.83,MPO,4353
magenta,X2644.11,PRKCA,5578
magenta,X2835.1,XRCC6,2547
magenta,X2870.29,RAC1,5879
magenta,X2970.60,AREG,374
magenta,X3217.74,SERPINE2,5270
magenta,X3236.12,GSK3B,2932
magenta,X3347.9,GRK2,156
magenta,X3363.31,CSK,1445
magenta,X3381.24,LYN,4067
magenta,X3416.2,BTK,695
magenta,X3466.8,PRKACA,5566
magenta,X3486.58,FGF1,2246
magenta,X3514.49,PRTN3,5657
magenta,X3593.72,CASP3,836
magenta,X3714.49,CKB|CKM,NA
magenta,X3845.51,DYNLRB1,83658
magenta,X3868.8,SGTA,6449
magenta,X3887.90,KPNB1,3837
magenta,X3894.15,NAGK,55577
magenta,X4130.71,FGF6,2251
magenta,X4188.1,AKR7A2,8574
magenta,X4203.50,CFL1,1072
magenta,X4209.60,VTA1,51534
magenta,X4258.15,PA2G4,5036
magenta,X4450.26,HNRNPAB,3182
magenta,X4553.65,HDGFL2,84717
magenta,X4915.64,HBA1|HBB,NA
magenta,X4960.72,ANXA1,301
magenta,X4961.17,ANXA2,302
magenta,X4969.2,CA1,759
magenta,X5021.13,PPA1,5464
magenta,X5202.4,PPID,5481
magenta,X5275.28,VAV1,7409
magenta,X5351.52,HNRNPA2B1,3181
magenta,X5480.49,CCL5,6352
magenta,X5715.4,ABHD14A,25864
magenta,X5882.34,EEF1B2,1933
magenta,X5918.5,PSME1,5720
magenta,X6256.9,LY6G6C,80740
magenta,X6267.51,STMN4,81551
magenta,X6280.11,PCDH8,5100
magenta,X6372.7,YBX2,51087
magenta,X7660.21,TPM4,7171
magenta,X7875.86,PLEK,5341
magenta,X8303.102,MYG1,60314
magenta,X8403.18,FASN,2194
magenta,X8470.213,RNASEH1,246243
magenta,X8921.139,PABPN1,8106
magenta,X8953.47,HDGF,3068
magenta,X9090.9,SYTL4,94121
magenta,X9202.309,ATP5PO,539
magenta,X9257.14,TACO1,51204
magenta,X9544.24,C7orf69,NA
magenta,X9545.156,GZMK,3003
magenta,X9742.59,DDX39B,7919
magenta,X9758.17,RPS4X,6191
magenta,X9764.79,HNRNPF,3185
magenta,X9837.60,NQO1,1728
magenta,X9840.2,CDC42,998
magenta,X9849.13,APEX1,328
magenta,X9855.10,RHOA,387
magenta,X9952.57,TFAM,7019
lightyellow,X10419.1,SCARA5,286133
lightyellow,X10457.3,IL18RAP,8807
lightyellow,X10521.10,MXRA8,54587
lightyellow,X10699.52,LRP1,4035
lightyellow,X10702.1,COL28A1,340267
lightyellow,X11149.3,TLR1,7096
lightyellow,X11187.11,CLEC12A,160364
lightyellow,X11196.31,COL6A3,1293
lightyellow,X11219.95,FGFBP3,143282
lightyellow,X11237.49,PCOLCE,5118
lightyellow,X11245.43,FLNA,2316
lightyellow,X11278.4,COL11A2,1302
lightyellow,X11402.17,KMT2C,58508
lightyellow,X11439.88,RHPN2,85415
lightyellow,X11440.58,SOCS3,9021
lightyellow,X11657.86,SOCS7,30837
lightyellow,X11669.39,SLCO5A1,81796
lightyellow,X11696.7,CRABP2,1382
lightyellow,X11827.7,RORC,6097
lightyellow,X12459.13,PLEKHA1,59338
lightyellow,X12488.9,MCTS1,28985
lightyellow,X12491.23,CLIC4,25932
lightyellow,X12515.45,UCK2,7371
lightyellow,X12546.1,SMTN,6525
lightyellow,X12576.21,MAGEA3,4102
lightyellow,X12636.113,SMYD2,56950
lightyellow,X12871.10,TWF1,5756
lightyellow,X12968.2,CSRP2,1466
lightyellow,X13102.1,FAM3D,131177
lightyellow,X13374.4,DEFB113,245927
lightyellow,X13434.172,PARVA,55742
lightyellow,X13502.2,SLC26A11,284129
lightyellow,X13510.7,ATP2A3,489
lightyellow,X13529.39,NAP1L2,4674
lightyellow,X13554.78,REPIN1,29803
lightyellow,X13561.5,HTR6,3362
lightyellow,X13565.2,RBL2,5934
lightyellow,X13692.154,CCN4,8840
lightyellow,X13699.6,KLK3,354
lightyellow,X13708.56,KLK8,11202
lightyellow,X13730.18,CTSC,1075
lightyellow,X13738.8,INHBA,3624
lightyellow,X13748.4,CCL8,6355
lightyellow,X14206.28,APBB1,322
lightyellow,X14616.16,ZNF382,84911
lightyellow,X14619.8,ZNF526,116115
lightyellow,X15314.49,CLIC4,25932
lightyellow,X15466.30,COL9A1,1297
lightyellow,X15467.10,CTHRC1,115908
lightyellow,X15481.45,CAMP,820
lightyellow,X15503.20,LEFTY2,7044
lightyellow,X15569.15,COL2A1,1280
lightyellow,X15626.223,HSPG2,3339
lightyellow,X15640.54,TAGLN,6876
lightyellow,X15678.71,DKK2,27123
lightyellow,X16536.3,HMGA1,3159
lightyellow,X16591.71,CHIA,27159
lightyellow,X16597.11,GLRX5,51218
lightyellow,X17140.57,PDGFD,80310
lightyellow,X17153.46,KIR2DL3,3804
lightyellow,X17344.23,STOML1,9399
lightyellow,X17768.50,HAO1,54363
lightyellow,X18170.46,PYCR1,5831
lightyellow,X18376.19,MYL3,4634
lightyellow,X18814.21,INHBA|INHBC,NA
lightyellow,X18871.24,AIF1L,83543
lightyellow,X18907.97,KIR3DL1,3811
lightyellow,X18931.40,SLIT3,6586
lightyellow,X19127.1,HSPB6,126393
lightyellow,X19491.11,HSD17B8,7923
lightyellow,X19616.100,EFHD1,80303
lightyellow,X19622.7,INHBA,3624
lightyellow,X20107.11,MYL4,4635
lightyellow,X20203.45,C1S,716
lightyellow,X20922.4,PFN4,375189
lightyellow,X20988.63,RP9,6100
lightyellow,X21107.5,NDUFAF1,51103
lightyellow,X21138.2,NPM2,10361
lightyellow,X21143.10,CAPS,828
lightyellow,X21232.39,KLK3,354
lightyellow,X21306.7,HAUS1,115106
lightyellow,X21356.6,B9D2,80776
lightyellow,X21390.68,DCT,1638
lightyellow,X21440.9,ADAM8,101
lightyellow,X21477.105,MAEA,10296
lightyellow,X21545.51,MUSTN1,389125
lightyellow,X21599.6,CTH,1491
lightyellow,X21732.78,UBE2Q1,55585
lightyellow,X22076.34,ATOH1,474
lightyellow,X2211.9,TIMP1,7076
lightyellow,X22118.7,CSAG2,102723547
lightyellow,X22124.94,DYTN,391475
lightyellow,X22367.17,C11orf49,NA
lightyellow,X22392.5,SERTAD3,29946
lightyellow,X22429.13,KDM1A,23028
lightyellow,X2278.61,TIMP2,7077
lightyellow,X22832.9,ZC3H8,84524
lightyellow,X22985.160,IGFBP2,3485
lightyellow,X23173.3,TIMP1,7076
lightyellow,X23343.6,ROGDI,79641
lightyellow,X23580.2,PRR15,222171
lightyellow,X23640.10,EHD2,30846
lightyellow,X23703.8,PDLIM5,10611
lightyellow,X24273.43,NME8,51314
lightyellow,X24431.32,CMTR1,23070
lightyellow,X24476.18,ASCC2,84164
lightyellow,X24674.22,EGLN2,112398
lightyellow,X25086.83,GRAMD2B,65983
lightyellow,X25096.58,MYBPC2,4606
lightyellow,X25209.15,FXYD2,486
lightyellow,X25451.39,YAP1,10413
lightyellow,X25456.73,PSMC5,5705
lightyellow,X25954.3,PTPRN,5798
lightyellow,X25967.34,TIMP1,7076
lightyellow,X2642.4,PAFAH1B2,5049
lightyellow,X2683.1,C3,718
lightyellow,X2737.22,CCN3,4856
lightyellow,X2748.3,INHBA,3624
lightyellow,X2811.27,ANGPT1,284
lightyellow,X2834.54,KLK8,11202
lightyellow,X2925.9,SERPINE1,5054
lightyellow,X2991.9,IL1R1,3554
lightyellow,X3028.36,CCL23,6368
lightyellow,X3050.7,VWF,7450
lightyellow,X3079.62,RARRES2,5919
lightyellow,X3209.69,MEPE,56955
lightyellow,X3234.23,CCDC80,151887
lightyellow,X3283.21,TGFBI,7045
lightyellow,X3325.2,MATN2,4147
lightyellow,X3365.7,DKK4,27121
lightyellow,X3396.54,REN,5972
lightyellow,X3403.1,TPSB2,64499
lightyellow,X3434.34,FN1,2335
lightyellow,X3435.53,FN1,2335
lightyellow,X3438.10,FSTL3,10272
lightyellow,X3447.64,CXCL8,3576
lightyellow,X3457.57,POSTN,10631
lightyellow,X3474.19,THBS1,7057
lightyellow,X3516.60,CXCL12,6387
lightyellow,X3521.16,CGA|TSHB,NA
lightyellow,X3611.70,ECE1,1889
lightyellow,X3651.50,KDR,3791
lightyellow,X3727.35,PYY,5697
lightyellow,X4154.57,SELP,6403
lightyellow,X4374.45,GDF15,9518
lightyellow,X4481.34,C4A|C4B,NA
lightyellow,X4697.59,CSF2,1437
lightyellow,X4721.54,TFF3,7033
lightyellow,X4775.34,GSN,2934
lightyellow,X4840.73,CSF3,1440
lightyellow,X4891.50,GCG,2641
lightyellow,X5099.14,LAG3,3902
lightyellow,X5256.86,PDE5A,8654
lightyellow,X5364.7,SET,6418
lightyellow,X5614.44,CRH,1392
lightyellow,X5631.83,MLN,4295
lightyellow,X5644.60,RNASE4,6038
lightyellow,X5695.5,BPIFA2,140683
lightyellow,X6022.57,NELL2,4753
lightyellow,X6064.4,ERP44,23071
lightyellow,X6081.52,PCOLCE2,26577
lightyellow,X6276.16,FURIN,5045
lightyellow,X6425.87,MMP19,4327
lightyellow,X6570.1,COL13A1,1305
lightyellow,X6645.53,POSTN,10631
lightyellow,X6919.3,HBZ,3050
lightyellow,X6948.82,FIG4,9896
lightyellow,X6974.6,CD74,972
lightyellow,X7266.4,SERPINA9,327657
lightyellow,X7625.27,YWHAQ,10971
lightyellow,X7763.25,CDH11,1009
lightyellow,X7809.22,SPATA9,83890
lightyellow,X7924.7,CD3G,917
lightyellow,X8051.10,AGGF1,55109
lightyellow,X8275.31,PEAR1,375033
lightyellow,X8304.50,TNFRSF11B,4982
lightyellow,X8323.163,TFF3,7033
lightyellow,X8369.102,DAG1,1605
lightyellow,X8467.9,INHBA|INHBB,NA
lightyellow,X8469.41,IGFBP2,3485
lightyellow,X8759.29,A4GALT,53947
lightyellow,X8819.3,IGFBP2,3485
lightyellow,X8840.61,C1S,716
lightyellow,X8841.65,CILP2,148113
lightyellow,X8908.14,KCNE5,23630
lightyellow,X8948.13,ADAM19,8728
lightyellow,X8956.96,SCARF2,91179
lightyellow,X8973.23,FCRL4,83417
lightyellow,X8974.172,COL15A1,1306
lightyellow,X8984.28,LRCH4,4034
lightyellow,X9003.99,MARCO,8685
lightyellow,X9053.16,CRIP2,1397
lightyellow,X9172.69,MMP8,4317
lightyellow,X9266.1,TREM1,54210
lightyellow,X9278.9,CXCL12,6387
lightyellow,X9282.12,CRISP2,7180
lightyellow,X9315.16,MUL1,79594
lightyellow,X9409.11,TPSAB1,7177
lightyellow,X9443.137,CTSK,1513
lightyellow,X9594.30,SLC30A5,64924
lightyellow,X9638.2,TIGIT,201633
lightyellow,X9739.4,MSH2,4436
lightyellow,X9756.6,TAGLN,6876
lightyellow,X9859.180,SAT1,6303
lightgreen,X10557.6,TEX29,121793
lightgreen,X10721.76,HSPA1A,3303
lightgreen,X10749.18,HSPA1A,3303
lightgreen,X10758.2,KERA,11081
lightgreen,X11851.21,TREM2,54209
lightgreen,X12008.3,CD7,924
lightgreen,X12612.37,PSMB1,5689
lightgreen,X12800.5,TPPP2,122664
lightgreen,X12945.33,RAB18,22931
lightgreen,X14318.1,VPS29,51699
lightgreen,X15367.38,BPIFB1,92747
lightgreen,X17509.6,HPD,3242
lightgreen,X18275.5,CRIP1,1396
lightgreen,X18817.50,CBX1,10951
lightgreen,X18891.98,GBP2,2634
lightgreen,X19635.69,FGL2,10875
lightgreen,X20064.24,FN1,2335
lightgreen,X20444.12,TPPP3,51673
lightgreen,X20913.27,EIF1,10209
lightgreen,X21188.38,RWDD4,201965
lightgreen,X21341.19,CHMP4A,29082
lightgreen,X21663.149,ST8SIA1,6489
lightgreen,X21797.4,HLA-C,3107
lightgreen,X21817.5,MYL9,10398
lightgreen,X22043.174,HSPA2,3306
lightgreen,X22086.2,BRMS1L,84312
lightgreen,X22972.26,CXCL2,2920
lightgreen,X22973.8,CXCL3,2921
lightgreen,X23407.9,OLAH,55301
lightgreen,X2418.55,APOE,348
lightgreen,X25292.6,CES3,23491
lightgreen,X2625.53,HSP90AA1,3320
lightgreen,X2813.11,AGRP,181
lightgreen,X2913.1,CCL23,6368
lightgreen,X3044.3,CCL18,6362
lightgreen,X3066.12,LGALS3,3958
lightgreen,X3592.4,CAMK1,8536
lightgreen,X4292.5,NAPA,8775
lightgreen,X5725.1,OMD,4958
lightgreen,X6392.7,CCN5,8839
lightgreen,X6520.87,MGP,4256
lightgreen,X8310.6,ZG16B,124220
lightgreen,X9076.25,PENK,5179
lightgreen,X9870.17,WARS1,7453
salmon,X10036.201,ZHX3,23051
salmon,X10344.334,IL10RA,3587
salmon,X10743.13,SLITRK1,114798
salmon,X10815.2,HABP4,22927
salmon,X10830.5,EFCAB14,9813
salmon,X11081.1,GPD1,2819
salmon,X11140.56,COL1A1,1277
salmon,X11157.35,HSPA1A,3303
salmon,X11327.56,CLK2,1196
salmon,X11354.21,PLCB1,23236
salmon,X11493.169,DYNLL2,140735
salmon,X11626.7,UBE2V1,7335
salmon,X12462.20,SETMAR,6419
salmon,X12534.10,CALCOCO2,10241
salmon,X12591.27,OPHN1,4983
salmon,X12617.2,STK24,8428
salmon,X12779.30,PRDM4,11108
salmon,X12933.17,ENOX1,55068
salmon,X12990.39,MAP3K3,4215
salmon,X13044.5,TSG101,7251
salmon,X13116.25,CD177,57126
salmon,X13388.57,PCSK1,5122
salmon,X13416.8,TMEM132D,121256
salmon,X13475.10,UBE2D4,51619
salmon,X13526.5,SSB,6741
salmon,X14035.13,TIAM1,7074
salmon,X14074.2,SHC2,25759
salmon,X14097.86,CHST15,51363
salmon,X14614.41,NCMAP,400746
salmon,X14636.25,RIDA,10247
salmon,X15412.40,BIRC7,79444
salmon,X15430.165,OPTC,26254
salmon,X15475.4,PLTP,5360
salmon,X15525.294,ADH1C,126
salmon,X15581.16,FANK1,92565
salmon,X16618.7,CD69,969
salmon,X16749.79,GDF10,2662
salmon,X16760.2,IL26,55801
salmon,X16914.104,CD14,929
salmon,X17137.160,HBB,3043
salmon,X17161.1,DDOST,1650
salmon,X17163.117,ANXA3,306
salmon,X17377.1,AKR1C3,8644
salmon,X17739.1,HADH,3033
salmon,X17814.8,BPNT1,10380
salmon,X18338.26,IDH1,3417
salmon,X18381.16,ALDH2,217
salmon,X18866.8,PPP3R2,5535
salmon,X18880.81,COL3A1,1281
salmon,X19237.17,DDT,1652
salmon,X20436.93,TPGS2,25941
salmon,X20529.7,CDH10,1008
salmon,X20543.19,DEFB127,140850
salmon,X21204.70,DESI1,27351
salmon,X21322.60,GTF2E2,2961
salmon,X21385.5,SLITRK2,84631
salmon,X21444.40,KLK2,3817
salmon,X21492.19,CLUL1,27098
salmon,X21539.139,SYT6,148281
salmon,X21687.3,ELFN2,114794
salmon,X21704.8,PCDH12,51294
salmon,X21708.149,FCGRT,2217
salmon,X21726.73,ST6GALNAC4,27090
salmon,X21747.114,UBE2N|UBE2V1,NA
salmon,X22001.23,PADI2,11240
salmon,X22063.20,CAPNS2,84290
salmon,X22137.3,FAM102B,NA
salmon,X22141.59,PFKFB1,5207
salmon,X22540.129,PSMB7,5695
salmon,X22818.4,SLC25A1,6576
salmon,X22953.85,CEBPB,1051
salmon,X23007.8,JUP,3728
salmon,X23387.18,TIPRL,261726
salmon,X23593.14,MB21D2,151963
salmon,X23660.112,KLHL41,10324
salmon,X24268.21,GAB1,2549
salmon,X24411.144,LRSAM1,90678
salmon,X24497.8,TRIML1,339976
salmon,X24647.3,APOBEC2,10930
salmon,X24694.158,SLC9A3R1,NA
salmon,X25073.13,UBE4A,9354
salmon,X25215.1,TIMM10,26519
salmon,X25500.6,RAB11FIP3,9727
salmon,X2670.67,CKM,1158
salmon,X2697.7,PF4,5196
salmon,X2700.56,PROS1,5627
salmon,X2888.49,C7,730
salmon,X2976.58,DSG1,1828
salmon,X3003.29,NCR3,259197
salmon,X3009.3,TGFBR3,7049
salmon,X3041.55,MRC2,9902
salmon,X3042.7,MB,4151
salmon,X3054.3,HP,3240
salmon,X3378.49,KLK7,5650
salmon,X3488.64,CAT,847
salmon,X3799.11,CA3,761
salmon,X3855.56,PRDX1,5052
salmon,X3875.62,ARID3A,1820
salmon,X4249.64,NME2,4831
salmon,X4469.78,CHST15,51363
salmon,X4500.50,CLEC11A,6320
salmon,X4568.17,SLITRK5,26050
salmon,X4914.10,CGA|CGB3|CGB7,NA
salmon,X4930.21,STC1,6781
salmon,X5000.52,LGALS3BP,3959
salmon,X5076.53,EPHA10,284656
salmon,X5400.52,LEPR,3953
salmon,X5437.63,FABP3,2170
salmon,X5586.66,MINPP1,9562
salmon,X5636.10,MFAP4,4239
salmon,X5657.28,ST3GAL1,6482
salmon,X5660.51,SOD3,6649
salmon,X5701.81,CLEC3B,7123
salmon,X6217.23,QSOX1,5768
salmon,X6237.11,FGFRL1,53834
salmon,X6606.61,KISS1,3814
salmon,X6900.30,UBE2J1,51465
salmon,X6909.40,MGAT2,4247
salmon,X6927.7,NDST1,3340
salmon,X6986.17,HS3ST3B1,9953
salmon,X6991.24,FUT9,10690
salmon,X7105.7,CABLES2,81928
salmon,X7156.2,FUT10,NA
salmon,X7200.4,LRFN2,57497
salmon,X7208.60,MGAT4C,25834
salmon,X7648.9,MYBPC1,4604
salmon,X7806.33,B4GALT7,11285
salmon,X7871.16,TMEM132A,54972
salmon,X7921.65,FJX1,24147
salmon,X7951.146,FCRL2,79368
salmon,X7989.5,C1orf226,400793
salmon,X8024.64,TPST2,8459
salmon,X8374.5,NGFR,4804
salmon,X8459.10,BMP6,654
salmon,X8794.13,DPEP1,1800
salmon,X8874.53,CLN5,1203
salmon,X8916.32,STIM1,6786
salmon,X9026.40,BTNL8,79908
salmon,X9227.15,PDCD1,5133
salmon,X9242.11,BTC,685
salmon,X9595.11,B4GALT2,8704
salmon,X9836.20,DCK,1633
salmon,X9844.138,ACTN2,88
salmon,X9848.22,CCNH,902
salmon,X9851.9,FABP4,2167
salmon,X9875.107,THOC1,9984
salmon,X9932.49,SEMA4F,10505
lightcyan,X10854.15,GCNT4,51301
lightcyan,X14674.63,PACSIN3,29763
lightcyan,X14696.45,TPSB2,64499
lightcyan,X15404.3,IFNA21,3452
lightcyan,X15669.7,BRAF,673
lightcyan,X17435.43,ETFA,2108
lightcyan,X18274.2,SERF2,10169
lightcyan,X18483.36,RABIF,5877
lightcyan,X19467.3,RBKS,64080
lightcyan,X19483.16,KDSR,2531
lightcyan,X19506.6,GLYAT,10249
lightcyan,X19511.8,DCUN1D2,55208
lightcyan,X19760.26,CPA1,1357
lightcyan,X19784.16,LY6D,8581
lightcyan,X19821.10,PGLYRP4,57115
lightcyan,X19823.75,SIRT1,23411
lightcyan,X20165.4,DPYS,1807
lightcyan,X20954.27,RTL6,84247
lightcyan,X21163.21,TBC1D13,54662
lightcyan,X21220.11,SAR1B,51128
lightcyan,X21255.2,RGS16,6004
lightcyan,X21793.4,CEP43,11116
lightcyan,X21810.50,MLANA,2315
lightcyan,X21833.6,SIRT6,51548
lightcyan,X21834.8,SNF8,11267
lightcyan,X21839.3,POU2AF1,5450
lightcyan,X21858.25,SIAH1,6477
lightcyan,X22771.6,SAMD12,401474
lightcyan,X23008.4,RAB2A,5862
lightcyan,X23183.6,RNF31,55072
lightcyan,X25105.87,EIF2A,83939
lightcyan,X25248.28,NUMB,8650
lightcyan,X3613.62,FCN1,2219
lightcyan,X3620.67,IL22RA1,58985
lightcyan,X3634.5,OPCML,4978
lightcyan,X3741.4,IL5,3567
lightcyan,X4336.2,SAA1,6288
lightcyan,X4355.13,DAPK2,23604
lightcyan,X4472.5,TPM2,7169
lightcyan,X4493.92,IL11,3589
lightcyan,X4712.28,APOD,347
lightcyan,X5246.64,PDE2A,5138
lightcyan,X5249.31,STK17B,9262
lightcyan,X5255.22,PDE4D,5144
lightcyan,X5261.13,ABL2,27
lightcyan,X7076.17,ECEL1,9427
lightcyan,X8062.15,EVA1B,55194
lightcyan,X8418.30,CTNNB1,1499
lightcyan,X8645.257,PEX14,5195
